b_gap,plate_mm,wheel_od_mm,eps,f_Hz,rpm,eta_pct,P_total_W,m_total_kg,cost_usd,P_per_usd,P_per_kg,E_spin_J,magnet,magnet_kg,pareto
1.0,0.5,280,0.75,12.542928917908467,376.28786753725404,0.15061998095229714,1831.267622014637,19.06257136838468,521.0087939336445,3.514849736390182,96.0661385405643,135.37312801400725,SmCo Sm2Co17,1.27,0
1.0,0.5,280,0.85,12.542928917908467,376.28786753725404,0.20883038916641047,1831.267622014637,19.06257136838468,521.0087939336445,3.514849736390182,96.0661385405643,135.37312801400725,SmCo Sm2Co17,1.27,0
1.0,0.5,280,0.95,12.542928917908467,376.28786753725404,0.34037630849805534,1831.267622014637,19.06257136838468,521.0087939336445,3.514849736390182,96.0661385405643,135.37312801400725,SmCo Sm2Co17,1.27,0
1.0,0.5,360,0.6,12.542928917908467,376.28786753725404,0.1062112237899813,3296.2817196263454,33.1513724779678,885.9200611251861,3.720743963557859,99.43122933498559,388.14850940278654,SmCo Sm2Co17,2.29,0
1.0,0.5,360,0.75,12.542928917908467,376.28786753725404,0.15061998095229714,3296.2817196263454,33.1513724779678,885.9200611251861,3.720743963557859,99.43122933498559,388.14850940278654,SmCo Sm2Co17,2.29,0
1.0,0.5,360,0.85,12.542928917908467,376.28786753725404,0.20883038916641047,3296.2817196263454,33.1513724779678,885.9200611251861,3.720743963557859,99.43122933498559,388.14850940278654,SmCo Sm2Co17,2.29,0
1.0,0.5,360,0.95,12.542928917908467,376.28786753725404,0.34037630849805534,3296.2817196263454,33.1513724779678,885.9200611251861,3.720743963557859,99.43122933498559,388.14850940278654,SmCo Sm2Co17,2.29,0
1.0,0.5,440,0.6,12.542928917908467,376.28786753725404,0.1062112237899813,5127.549341640983,50.7673738649467,1342.5591451146133,3.819235346390082,101.00087814826674,886.7493368553585,SmCo Sm2Co17,3.57,0
1.0,0.5,440,0.75,12.542928917908467,376.28786753725404,0.15061998095229714,5127.549341640983,50.7673738649467,1342.5591451146133,3.819235346390082,101.00087814826674,886.7493368553585,SmCo Sm2Co17,3.57,0
1.0,0.5,440,0.85,12.542928917908467,376.28786753725404,0.20883038916641047,5127.549341640983,50.7673738649467,1342.5591451146133,3.819235346390082,101.00087814826674,886.7493368553585,SmCo Sm2Co17,3.57,0
1.0,0.5,440,0.95,12.542928917908467,376.28786753725404,0.34037630849805534,5127.549341640983,50.7673738649467,1342.5591451146133,3.819235346390082,101.00087814826674,886.7493368553585,SmCo Sm2Co17,3.57,0
1.0,1.0,200,0.6,3.862423845686283,115.8727153705885,0.1062112237899813,225.56555258807902,8.500970536197341,246.82534353998824,0.9138670662947344,26.53409415167543,2.9414342344877773,SmCo Sm2Co17,0.51,0
1.0,1.0,200,0.75,3.862423845686283,115.8727153705885,0.15061998095229714,225.56555258807902,8.500970536197341,246.82534353998824,0.9138670662947344,26.53409415167543,2.9414342344877773,SmCo Sm2Co17,0.51,0
1.0,1.0,200,0.85,3.862423845686283,115.8727153705885,0.20883038916641047,225.56555258807902,8.500970536197341,246.82534353998824,0.9138670662947344,26.53409415167543,2.9414342344877773,SmCo Sm2Co17,0.51,0
1.0,1.0,200,0.95,3.862423845686283,115.8727153705885,0.34037630849805534,225.56555258807902,8.500970536197341,246.82534353998824,0.9138670662947344,26.53409415167543,2.9414342344877773,SmCo Sm2Co17,0.51,0
1.0,1.0,280,0.6,3.862423845686283,115.8727153705885,0.1062112237899813,563.9138814701976,19.06257136838468,521.0087939336445,1.0823500256351095,29.58225679907224,12.836729841351637,SmCo Sm2Co17,1.27,0
1.0,1.0,280,0.75,3.862423845686283,115.8727153705885,0.15061998095229714,563.9138814701976,19.06257136838468,521.0087939336445,1.0823500256351095,29.58225679907224,12.836729841351637,SmCo Sm2Co17,1.27,0
1.0,1.0,280,0.85,3.862423845686283,115.8727153705885,0.20883038916641047,563.9138814701976,19.06257136838468,521.0087939336445,1.0823500256351095,29.58225679907224,12.836729841351637,SmCo Sm2Co17,1.27,0
1.0,1.0,280,0.95,3.862423845686283,115.8727153705885,0.34037630849805534,563.9138814701976,19.06257136838468,521.0087939336445,1.0823500256351095,29.58225679907224,12.836729841351637,SmCo Sm2Co17,1.27,0
1.0,1.0,360,0.6,3.862423845686283,115.8727153705885,0.1062112237899813,1015.0449866463551,33.1513724779678,885.9200611251861,1.1457523440175523,30.618490601586643,36.80610492365482,SmCo Sm2Co17,2.29,0
1.0,1.0,360,0.75,3.862423845686283,115.8727153705885,0.15061998095229714,1015.0449866463551,33.1513724779678,885.9200611251861,1.1457523440175523,30.618490601586643,36.80610492365482,SmCo Sm2Co17,2.29,0
1.0,1.0,360,0.85,3.862423845686283,115.8727153705885,0.20883038916641047,1015.0449866463551,33.1513724779678,885.9200611251861,1.1457523440175523,30.618490601586643,36.80610492365482,SmCo Sm2Co17,2.29,0
1.0,1.0,360,0.95,3.862423845686283,115.8727153705885,0.34037630849805534,1015.0449866463551,33.1513724779678,885.9200611251861,1.1457523440175523,30.618490601586643,36.80610492365482,SmCo Sm2Co17,2.29,0
1.0,1.0,440,0.6,3.862423845686283,115.8727153705885,0.1062112237899813,1578.9588681165528,50.7673738649467,1342.5591451146133,1.176081421710295,31.101842539993488,84.08582885838425,SmCo Sm2Co17,3.57,0
1.0,1.0,440,0.75,3.862423845686283,115.8727153705885,0.15061998095229714,1578.9588681165528,50.7673738649467,1342.5591451146133,1.176081421710295,31.101842539993488,84.08582885838425,SmCo Sm2Co17,3.57,0
1.0,1.0,440,0.85,3.862423845686283,115.8727153705885,0.20883038916641047,1578.9588681165528,50.7673738649467,1342.5591451146133,1.176081421710295,31.101842539993488,84.08582885838425,SmCo Sm2Co17,3.57,0
